npi,specialty_code
1013288463,33
1013291103,40
1013292358,16
1013294727,66
1013294768,41
1013296953,8
1013297712,41
1013299627,8
1013300367,8
1013301290,41
1013301969,13
1013302066,8
1013302876,16
1013304286,40
1013305242,22
1013306364,6
1013306364,41
1013306752,1
1013307479,4
1013309145,40
1013309947,34
1013310556,25
1013312594,20
1013316652,41
1013316694,41
1013319722,41
1013320175,66
1013320738,13
1013321496,67
1013321520,36
1013322320,15
1013325752,45
1013325752,45
1013327360,66
1013327493,41
1013327493,68
1013328293,25
1013328343,1
1013328780,66
1013329499,40
1013329622,8
1013329648,30
1013334143,5
1013334168,66
1013335108,41
1013335199,41
1013335512,34
1013335710,4
1013335900,7
1013335991,5
1013336072,30
1013336189,40
1013336452,36
1013336817,36
1013336999,41
1013337229,8
1013337641,66
1013337781,36
1013338086,1
1013338706,41
1013338722,1
1013338722,41
1013338755,5
1013339183,16
1013339183,16
1013339860,5
1013342567,30
1013343045,1
1013343979,40
1013346873,8
1013350073,40
1013350529,40
1013350586,13
1013350818,20
1013351212,4
1013351444,1
1013351550,1
1013351790,41
1013351865,2
1013352897,30
1013352962,30
1013353218,1
1013353218,66
1013353473,5
1013353804,18
1013354190,1
1013356336,16
1013356567,7
1013356625,40
1013357367,1
1013357706,36
1013357813,1
1013359314,41
1013361138,66
1013363589,66
1013364256,66
1013364900,8
1013365345,8
1013365402,8
1013368885,41
1013370048,66
1013370469,5
1013370865,66
1013370931,66
1013371194,66
1013371343,7
1013376540,18
1013379031,66
1013379171,66
1013379403,8
1013379551,41
1013379692,41
1013385061,1
1013386432,41
1013387562,40
1013390533,20
1013392224,36
1013394196,41
1013394311,1
1013394477,40
1013394477,41
1013394519,20
1013395011,66
1013395151,5
1013395607,8
1013395805,8
1013395979,41
1013396068,41
1013396118,8
1013396274,8
1013397058,8
1013397058,15
1013397546,41
1013397652,1
1013398569,1
1013398569,66
1013398866,5
1013398916,8
1013398973,8
1013399104,8
1013399195,8
1013400472,7
1013410877,16
1013423631,5
1013424217,40
1013425842,6
1013425966,16
1013438027,41
1013438837,41
1013440320,41
1013440866,41
1013440981,41
1013443746,66
1013445642,8
1013448331,8
1013448554,2
1013448802,8
1013454495,1
1013460757,5
1013463637,41
1013464114,8
1013476811,5
1013497213,2
1013497213,16
1013524123,14
1013525997,40
1013563741,2
1013578939,36
1013900281,32
1013900331,30
1013900737,40
1013900851,6
1013901644,66
1013901669,20
1013901909,1
1013901974,22
1013902568,22
1013902618,18
1013902733,41
1013902733,45
1013903004,20
1013903483,40
1013903855,10
1013903947,35
1013904424,1
1013904911,20
1013905017,41
1013905389,18
1013905389,41
1013905389,66
1013905496,16
1013907047,5
1013907203,41
1013907286,3
1013907377,40
1013908227,66
1013908326,66
1013908433,66
1013908979,20
1013909225,2
1013909407,6
1013909407,41
1013909498,16
1013909621,40
1013909811,41
1013910140,41
1013910777,29
1013910777,41
1013910777,66
1013910827,3
1013910900,20
1013910900,66
1013910983,22
1013911049,41
1013911460,6
1013911551,40
1013912054,40
1013912674,35
1013913102,41
1013913441,8
1013913508,8
1013913664,20
1013913698,66
1013913722,16
1013913755,20
1013913755,25
1013914100,30
1013914902,66
1013915461,20
1013915594,41
1013915628,66
1013915669,5
1013916048,41
1013916279,41
1013916279,45
1013916733,18
1013917046,6
1013917046,41
1013917145,8
1013917301,30
1013917939,40
1013918119,1
1013918283,8
1013918572,2
1013918606,22
1013919190,41
1013919455,8
1013919455,41
1013919752,1
1013920214,40
1013920214,47
1013920628,8
1013920958,16
1013920966,40
1013921253,6
1013921360,10
1013921386,20
1013922467,18
1013922814,41
1013923101,1
1013923200,40
1013923481,2
1013923549,5
1013923598,1
1013923952,16
1013924448,18
1013924455,41
1013924455,67
1013924596,2
1013924596,66
1013924612,41
1013924802,8
1013925056,22
1013925346,5
1013925551,41
1013927086,40
1013927086,66
1013927110,5
1013927128,7
1013927136,18
1013927425,8
1013927441,8
1013927771,66
1013928225,30
1013928589,66
1013928811,8
1013929157,22
1013929173,41
1013929173,83
1013929207,1
1013929207,41
1013929231,5
1013929611,1
1013929611,40
1013929900,8
1013929918,38
1013929918,41
1013929918,67
1013929967,3
1013930791,40
1013930866,8
1013930874,40
1013930908,5
1013931039,6
1013931039,41
1013931104,8
1013931104,38
1013931104,66
1013931146,41
1013931179,1
1013931211,29
1013931930,34
1013931971,5
1013932045,34
1013932052,5
1013932136,5
1013932318,1
1013932730,13
1013932847,34
1013932953,40
1013933092,1
1013933092,66
1013933225,16
1013933316,22
1013933886,41
1013934082,1
1013934082,41
1013934546,5
1013934546,40
1013934702,6
1013934702,33
1013934702,85
1013935089,41
1013935139,8
1013935154,6
1013935444,18
1013936194,5
1013936566,10
1013936566,30
1013936608,14
1013937127,16
1013937218,83
1013937853,30
1013938109,8
1013938208,41
1013938711,66
1013938745,16
1013938745,40
1013938760,22
1013938786,40
1013939008,41
1013939420,9
1013939420,41
1013939420,66
1013939495,40
1013939495,66
1013939784,17
1013939875,16
1013940246,6
1013940451,34
1013940543,29
1013940865,41
1013940907,41
1013940907,66
1013941160,8
1013941475,41
1013941483,34
1013941962,7
1013941962,41
1013942648,7
1013942713,30
1013942952,16
1013942986,6
1013943026,30
1013943331,10
1013943554,10
1013943588,40
1013943596,40
1013943836,7
1013944164,36
1013944313,36
1013944636,16
1013945260,10
1013945260,41
1013945328,1
1013945534,16
1013946367,66
1013946375,7
1013946565,10
1013946904,4
1013947233,40
1013947605,8
1013947670,6
1013947670,41
1013947738,16
1013948256,41
1013948751,13
1013948934,41
1013948959,34
1013949049,20
1013949569,5
1013949601,6
1013949700,36
1013949791,41
1013950443,8
1013950450,20
1013950575,29
1013950575,41
1013951425,5
1013951870,41
1013952001,20
1013952159,1
1013952308,5
1013952654,40
1013953835,30
1013953892,33
1013954080,33
1013954825,16
1013954908,7
1013955186,41
1013955202,66
1013955657,25
1013956622,41
1013956655,5
1013956671,41
1013956978,16
1013957125,41
1013957190,41
1013957190,78
1013958230,5
1013958305,5
1013958362,1
1013958362,5
1013958545,16
1013958560,41
1013958867,36
1013959097,13
1013959501,5
1013959915,2
1013960202,36
1013960475,5
1013960756,41
1013960921,20
1013961366,2
1013961648,66
1013962224,41
1013962240,40
1013962422,8
1013962885,14
1013963040,16
1013963073,1
1013963511,5
1013963594,10
1013964220,41
1013964311,66
1013964410,17
1013964980,40
1013965359,30
1013965359,78
1013965565,66
1013965920,41
1013966571,1
1013967108,41
1013967215,8
1013967892,16
1013968171,1
1013968601,30
1013968957,30
1013968999,5
1013969591,5
1013969815,8
1013969815,66
1013970169,4
1013970169,17
1013970524,2
1013971001,67
1013971738,22
1013972231,1
1013972298,41
1013972876,77
1013973619,5
1013973783,41
1013974328,66
1013974567,5
1013974815,16
1013974815,15
1013974880,40
1013975028,2
1013975705,22
1013975705,90
1013975838,8
1013976547,5
1013976570,68
1013976612,10
1013976612,66
1013976745,5
1013977768,16
1013978063,41
1013978428,41
1013979269,8
1013979525,29
1013979525,41
1013979673,6
1013979780,30
1013980390,41
1013980481,1
1013980481,16
1013980580,5
1013982529,16
1013982602,41
1013983055,8
1013984442,5
1013985050,66
1013985738,66
1013986330,41
1013986959,29
1013987718,41
1013987890,5
1013988435,40
1013988583,78
1013988625,40
1013988807,77
1013988914,40
1013988922,10
1013989136,20
1013989144,5
1013989490,7
1013989540,41
1013989540,45
1013989540,47
1013989979,35
1013990027,18
1013990613,18
1013990852,66
1013991009,85
1013991041,41
1013991041,83
1013991116,30
1013991124,4
1013991769,2
1013991918,8
1013992197,20
1013992338,8
1013992395,16
1013992452,1
1013992726,5
1013992890,66
1013994102,8
1013995083,16
1013995174,2
1013995299,41
1013996172,41
1013996370,41
1013996529,40
1013996685,5
1013997030,41
1013997030,77
1013997303,40
1013997501,41
1013997964,2
1013998186,25
1013998616,29
1013999101,1
1013999101,8
1013999218,40
1013999499,24
1023000270,5
1023001286,2
1023001286,16
1023003001,41
1023003126,30
1023003423,22
1023003423,66
1023003449,66
1023004116,2
1023004173,30
1023005444,8
1023006525,8
1023006970,29
1023008075,18
1023008083,8
1023008315,6
1023008315,66
1023008422,20
1023008679,1
1023009297,20
1023009438,30
1023009438,78
1023009586,41
1023010824,20
1023011038,27
1023011038,36
1023011087,1
1023011384,68
1023011384,78
1023011582,18
1023012374,4
1023013125,30
1023013349,41
1023014164,1
1023014461,68
1023014461,78
1023014511,1
1023014511,40
1023014651,8
1023014651,66
1023014727,30
1023014800,41
1023015484,83
1023015740,41
1023015906,1
1023016110,40
1023016292,41
1023016375,18
1023016847,41
1023016896,66
1023017571,30
1023018009,8
1023018496,1
1023018496,22
1023019411,1
1023019411,40
1023019460,66
1023019965,1
1023019965,8
1023020252,41
1023020286,41
1023020286,67
1023020294,14
1023020930,40
1023020930,66
1023021680,6
1023021839,2
1023022472,5
1023022696,16
1023024254,20
1023024346,41
1023024809,30
1023024916,1
1023024932,8
1023025186,41
1023025863,45
1023025996,1
1023026028,7
1023026143,42
1023026242,66
1023026838,41
1023026838,66
1023027158,8
1023027158,66
1023027695,20
1023027729,41
1023027950,5
1023027992,2
1023028024,1
1023028024,20
1023028032,40
1023028446,84
1023028503,1
1023028503,66
1023029162,4
1023029766,5
1023029766,8
1023031184,83
1023031234,30
1023031267,5
1023031671,5
1023032125,41
1023032133,2
1023032265,40
1023033081,16
1023033107,41
1023033412,30
1023033495,18
1023034022,68
1023034030,41
1023034501,66
1023034568,2
1023034584,8
1023034733,40
1023034873,8
1023035078,68
1023035078,78
1023035672,5
1023036068,41
1023036068,45
1023036076,41
1023036076,67
1023036332,36
1023036415,18
1023036589,5
1023037199,2
1023037223,40
1023037470,41
1023037652,40
1023037702,41
1023038080,41
1023038411,8
1023038601,8
1023038700,34
1023038924,66
1023039567,5
1023039609,25
1023039690,45
1023039815,4
1023039831,40
1023039948,30
1023039948,78
1023040714,18
1023040748,5
1023040839,2
1023041423,16
1023041449,41
1023041464,34
1023041597,36
1023042322,5
1023042322,40
1023042397,5
1023042496,34
1023042884,40
1023042942,41
1023043189,68
1023043304,16
1023043387,41
1023043478,41
1023043494,8
1023043635,8
1023043775,29
1023043775,66
1023044476,1
1023044500,20
1023044559,41
1023044997,13
1023045234,40
1023045234,41
1023045283,8
1023045309,41
1023045317,16
1023045515,66
1023045697,5
1023045861,41
1023046034,2
1023046034,5
1023046141,41
1023046422,5
1023046547,41
1023046828,40
1023047008,41
1023047198,41
1023047412,66
1023047438,20
1023047586,4
1023047586,17
1023047586,84
1023047669,41
1023048188,2
1023048196,40
1023048469,40
1023048501,34
1023048741,41
1023048816,8
1023048865,29
1023049111,40
1023049301,1
1023049483,2
1023049590,10
1023049707,1
1023049798,40
1023050572,79
1023050655,18
1023050937,6
1023051174,8
1023051778,22
1023052230,66
1023052545,66
1023052560,41
1023052677,77
1023052834,41
1023053105,1
1023053592,2
1023053816,16
1023053816,40
1023053899,41
1023054087,66
1023054269,41
1023054814,30
1023055316,30
1023055829,5
1023055928,16
1023056546,66
1023056843,5
1023056850,10
1023056918,66
1023057122,66
1023057130,30
1023057833,5
1023058195,78
1023058476,5
1023058518,5
1023059201,8
1023059219,41
1023059219,66
1023059458,18
1023059763,6
1023060449,36
1023060845,41
1023060993,20
1023061314,1
1023061314,18
1023061959,18
1023062320,30
1023063179,66
1023063492,29
1023063492,41
1023064102,36
1023064102,66
1023064243,41
1023064250,8
1023065620,41
1023065760,3
1023065760,40
1023065760,43
1023065992,1
1023066677,2
1023066834,14
1023067055,20
1023067238,1
1023067329,34
1023068525,16
1023068541,30
1023068541,78
1023068574,5
1023069382,66
1023069606,30
1023069788,22
1023070059,5
1023070265,22
1023070430,6
1023070786,83
1023071065,2
1023071404,1
1023071404,40
1023071800,40
1023071925,10
1023072253,66
1023072816,1
1023072816,2
1023072915,30
1023072915,67
1023072931,2
1023073152,16
1023074044,66
1023074283,1
1023074283,2
1023074283,23
1023074713,66
1023074796,20
1023074820,5
1023075108,42
1023075348,8
1023075348,29
1023075348,41
1023075579,41
1023076692,10
1023076692,41
1023076692,66
1023076858,1
1023077294,41
1023077450,36
1023077930,22
1023078235,41
1023078342,9
1023078664,8
1023079118,5
1023079365,30
1023079803,1
1023079803,41
1023079803,66
1023079902,2
1023079951,30
1023080033,2
1023080157,10
1023080355,18
1023080488,41
1023080686,30
1023081163,10
1023081387,41
1023081817,34
1023081924,41
1023082088,68
1023082088,78
1023082393,18
1023082518,8
1023082971,2
1023083086,41
1023083185,1
1023083888,68
1023083888,78
1023084035,68
1023084720,41
1023084720,68
1023084720,78
1023085867,22
1023086410,41
1023086410,83
1023086717,22
1023087277,41
1023087319,30
1023087392,1
1023087558,5
1023087640,5
1023087657,1
1023087939,36
1023088127,13
1023088630,10
1023089570,66
1023090008,8
1023090115,5
1023090206,35
1023090784,33
1023090867,8
1023090867,41
1023090867,66
1023091972,30
1023092103,2
1023092806,1
1023092871,41
1023093069,1
1023093499,40
1023093770,30
1023093838,68
1023093838,78
1023093929,5
1023093978,40
1023094273,6
1023094273,41
1023094737,30
1023095320,66
1023096013,40
1023096443,5
1023096765,41
1023096765,67
1023096831,1
1023096831,29
1023096831,41
1023096955,30
1023097383,7
1023098043,2
1023098043,34
1023098266,2
1023098738,41
1023099215,30
1023100013,1
1023100013,41
1023100039,66
1023100310,85
1023100450,8
1023101375,20
1023101458,41
1023101557,1
1023101557,45
1023101813,41
1023101888,36
1023102290,41
1023103322,20
1023103793,10
1023103793,20
1023103793,66
1023103967,41
1023104429,1
1023104429,40
1023105020,4
1023105178,1
1023105335,40
1023105343,16
1023105558,1
1023105558,13
1023106671,16
1023106846,7
1023107257,41
1023107257,45
1023107364,2
1023107380,18
1023107505,40
1023107794,34
1023107976,41
1023108016,41
1023108255,8
1023108867,25
1023108925,41
1023109048,41
1023109063,66
1023109352,40
1023109733,30
1023109766,13
1023109766,78
1023109873,16
1023109907,5
1023109956,18
1023110103,66
1023110301,8
1023110343,41
1023110905,13
1023110970,1
1023110996,66
1023111044,40
1023111598,20
1023113123,25
1023113511,1
1023114030,66
1023114618,18
1023114733,25
1023115003,41
1023115672,30
1023116415,5
1023116563,40
1023117033,40
1023117033,67
1023117124,18
1023117413,6
1023117413,6
1023118098,29
1023118098,41
1023118098,66
1023118486,35
1023118668,8
1023119013,34
1023119153,1
1023119294,1
1023119294,2
1023119708,4
1023120060,8
1023120078,41
1023120466,5
1023120938,2
1023120938,45
1023121183,40
1023121217,41
1023121837,1
1023121837,8
1023121969,34
1023122587,41
1023122918,41
1023123288,78
1023123734,1
1023124013,2
1023124054,1
1023124054,41
1023124096,40
1023125176,41
1023125259,20
1023125804,40
1023125804,68
1023125804,78
1023126505,40
1023126547,8
1023126711,41
1023126869,5
1023127032,40
1023127057,66
1023127180,41
1023127644,16
1023127644,40
1023127974,2
1023128246,41
1023128428,30
1023128592,3
1023128592,40
1023128741,20
1023128808,41
1023129095,18
1023129335,36
1023129855,30
1023130242,6
